idx,tactile_timestamp,arm_joint_pos,hand_curr_joint_pos,hand_target_joint_pos
220,1708577579.449599,"[ 1.57277862e-04 -2.11263859e-03 -4.89366360e-04 -1.12787098e-03
 -1.57000459e+00 -2.49558303e-03]","[ 1.80856335e+00  2.45436933e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57386434e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
221,1708577579.5901484,"[ 1.57277862e-04 -2.11419641e-03 -4.88750777e-04 -1.12959138e-03
 -1.57000459e+00 -2.49558303e-03]","[ 1.80856335e+00  2.45436933e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57386434e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
222,1708577579.712483,"[ 1.57826159e-04 -2.11575422e-03 -4.88135195e-04 -1.13045157e-03
 -1.57000384e+00 -2.49556795e-03]","[ 1.80856335e+00  2.45436933e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57386434e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
223,1708577579.8369322,"[ 1.57826159e-04 -2.11731204e-03 -4.88135195e-04 -1.13217197e-03
 -1.57000384e+00 -2.49556795e-03]","[ 1.80856335e+00  2.45436933e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57386434e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
224,1708577579.9402514,"[ 1.57826159e-04 -2.11886985e-03 -4.87519613e-04 -1.13303217e-03
 -1.57000384e+00 -2.49556795e-03]","[ 1.80856335e+00  2.45436933e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57386434e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
225,1708577580.0720656,"[ 1.57826159e-04 -2.12042766e-03 -4.87519613e-04 -1.13389237e-03
 -1.57000384e+00 -2.49556795e-03]","[ 1.80856335e+00  2.45436933e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57386434e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
226,1708577580.1868374,"[ 1.57826159e-04 -2.12198548e-03 -4.86904030e-04 -1.13561276e-03
 -1.57000384e+00 -2.49556795e-03]","[ 1.80856335e+00  2.45436933e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57386434e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
227,1708577580.3090746,"[ 1.57826159e-04 -2.12406257e-03 -4.86288448e-04 -1.13733316e-03
 -1.57000384e+00 -2.49556795e-03]","[ 1.80856335e+00  2.45436933e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57386434e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
228,1708577580.4479241,"[ 1.58374455e-04 -2.12562038e-03 -4.86288448e-04 -1.13905355e-03
 -1.57000384e+00 -2.49556795e-03]","[ 1.80856335e+00  2.45436933e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57386434e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
229,1708577580.4479241,"[ 1.58374455e-04 -2.13756362e-03 -4.84441701e-04 -1.14593514e-03
 -1.57000308e+00 -2.49555287e-03]","[ 1.80856335e+00  2.45436933e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57386434e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
